codigo_siafi;processo_compra_siad;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;categoria_economica_codigo;categoria_economica_descricao;grupo_despesa_codigo;grupo_despesa_descricao;codigo_elemento;elemento_despesa;modalidade_aplicacao_codigo;modalidade_aplicacao_descricao;codigo_item;item_despesa;codigo_fonte;fonte_recurso;valor_empenhado;valor_inscrito_rpp;valor_inscrito_rpnp;valor_liquidado_rp;valor_cancelado_rpp;valor_cancelado_rpnp;valor_restabelecido_rpp;valor_restabelecido_rpnp;valor_pago_rpp;valor_pago_rpnp
9411184;1250084 000115/2024;404;2024-12-19;COMPANHIA BRASILEIRA DE CARTUCHOS;57.494.031/0010-54;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;38766,6;0,0;38766,6;38766,6;0,0;0,0;0;0,0;0,0;38301,4
9411184;1250084 000135/2024;307;2024-11-26;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;31335,0;0,0;31335,0;31335,0;0,0;0,0;0;0,0;0,0;30958,98
9411184;1250084 000144/2024;350;2024-11-29;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;8092,5;0,0;8092,5;8092,5;0,0;0,0;0;0,0;0,0;7995,39
9411184;1250084 000146/2024;326;2024-11-29;M. TOZZI VESTUARIOS LTDA;19.879.447/0001-00;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;1912,35;0,0;1912,35;1912,35;0,0;0,0;0;0,0;0,0;1912,35
9411184;1250084 000146/2024;383;2024-12-06;M. TOZZI VESTUARIOS LTDA;19.879.447/0001-00;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2318,0;0,0;2318,0;2318,0;0,0;0,0;0;0,0;0,0;2318,0
9411184;1250084 000147/2024;346;2024-11-29;M. TOZZI VESTUARIOS LTDA;19.879.447/0001-00;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;3005,45;0,0;3005,45;3005,45;0,0;0,0;0;0,0;0,0;3005,45
9411184;1250084 000147/2024;351;2024-11-29;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;3332,0;0,0;0,0;0,0;0,0;0;0,0;3292,02;0,0
9411184;1250084 000178/2024;401;2024-12-19;INBRA-TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA.;26.836.227/0001-65;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;27600,0;0,0;27600,0;27600,0;0,0;0,0;0;0,0;0,0;27268,8
9411184;1250084 000182/2024;406;2024-12-20;MEPROLIGHT LTD;99.999.990/1112-50;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;11513,0;0,0;12307,0;11513,0;0,0;794,0;0;0,0;0,0;11354,2
9411184;1250165 000021/2024;176;2024-11-08;MAXIMUS ESPORTES COMERCIO LTDA;08.738.035/0001-34;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;13;MATERIAL ESPORTIVO E RECREATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;54306,0;0,0;54306,0;54306,0;0,0;0,0;0;0,0;0,0;54306,0
9411184;1250165 000021/2024;177;2024-11-08;MAXIMUS ESPORTES COMERCIO LTDA;08.738.035/0001-34;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;13;MATERIAL ESPORTIVO E RECREATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;117690,0;0,0;117690,0;117690,0;0,0;0,0;0;0,0;0,0;117690,0
9411184;1255125 000066/2025;1263;2025-12-22;SABINO EMPREENDIMENTOS LTDA;52.042.924/0001-54;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;3799,99;0,0;3799,99;3799,99;0,0;0,0;0;0,0;0,0;3799,99
9411184;1257654 000032/2024;3983;2024-10-31;UFFICIO INDUSTRIA E COMERCIO DE MOVEIS LTDA;04.443.182/0001-26;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;848,84;15551,16;848,84;848,84;0,0;0,0;0;0,0;15364,55;838,65
9411184;1259965 000051/2024;818;2025-09-04;BERKANA DEFENSE & SECURITY, LLC.;17.386.569/0001-30;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;0,0;16037,5;0,0;0,0;16037,5;0;0,0;0,0;0,0
9411184;1259965 000071/2024;1529;2024-12-10;CNB CONSTRUCOES E SERVICOS LTDA -EPP;12.832.710/0001-67;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;90;APLICACOES DIRETAS;22;REPAROS DE BENS IMOVEIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;0,0;95200,0;0,0;0,0;95200,0;0;0,0;0,0;0,0
9411184;1259966 000076/2024;1090;2024-12-19;DISTRIBUIDORA PERES & ARAUJO LTDA - ME;21.641.059/0001-39;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;6387,0;0,0;6387,0;6387,0;0,0;0,0;0;0,0;0,0;6310,36
9411184;1259966 000083/2024;1103;2024-12-26;NUCLEO EPI, SALVAMENTO E OUTROS LTDA;51.411.904/0001-40;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;13;MATERIAL ESPORTIVO E RECREATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2945,12;0,0;2945,12;2945,12;0,0;0,0;0;0,0;0,0;2945,12
9411184;1259966 000083/2024;1104;2024-12-27;CENTURY COMERCIAL LTDA;02.885.591/0001-57;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;13;MATERIAL ESPORTIVO E RECREATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;59556,31;0,0;59556,31;59556,31;0,0;0,0;0;0,0;0,0;59556,31
9411184;1259968 000012/2024;2785;2024-09-13;MTV.NET INFORMATICA E ELETRONICA LTDA;08.164.723/0001-38;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;16;MATERIAL DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;1418,98;0,0;1418,98;1418,98;0,0;0,0;0;0,0;0,0;1418,98
9411184;1259968 000012/2024;2991;2024-09-30;MTV.NET INFORMATICA E ELETRONICA LTDA;08.164.723/0001-38;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;16;MATERIAL DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;1599,98;0,0;1599,98;1599,98;0,0;0,0;0;0,0;0,0;1599,98
9411184;1259968 000012/2024;3335;2024-10-23;GOMAP COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA;44.384.524/0001-07;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;616,48;0,0;616,48;616,48;0,0;0,0;0;0,0;0,0;616,48
9411184;1259968 000012/2024;3336;2024-10-23;GOMAP COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA;44.384.524/0001-07;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2436,44;0,0;2436,44;2436,44;0,0;0,0;0;0,0;0,0;2436,44
9411184;1259968 000012/2024;3338;2024-10-23;GOMAP COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA;44.384.524/0001-07;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2387,89;0,0;2387,89;2387,89;0,0;0,0;0;0,0;0,0;2387,89
9411184;1259968 000024/2024;2658;2024-09-09;SAMUEL PADOVAM;05.808.628/0001-31;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2482,24;0,0;2482,24;2482,24;0,0;0,0;0;0,0;0,0;2482,24
9411184;1259968 000030/2024;3260;2024-10-18;JULIANY LACERDA PRATES LTDA;46.051.350/0001-88;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;5733,32;0,0;0,0;0,0;0,0;0;0,0;5733,32;0,0
9411184;1259968 000031/2024;3259;2024-10-18;MICROTECNICA INFORMATICA LTDA;01.590.728/0009-30;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;0,0;588,67;0,0;0,0;588,67;0;0,0;0,0;0,0
9411184;1259970 000052/2024;2598;2024-11-14;NK DISTRIBUICAO LTDA;55.543.562/0001-73;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;4;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS DE USO INDUSTRIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;639,99;0,0;0,0;0,0;0,0;0;0,0;639,99;0,0
9411184;1259970 000053/2024;2908;2024-11-27;AGENES S.DA SILVA SUPRIMENTOS DE INFORMATICA LTDA;19.561.435/0001-33;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;19414,76;0,0;0,0;0,0;0,0;0;0,0;19414,76;0,0
9411184;1259970 000054/2024;2882;2024-11-25;HEDER COSTA DA SILVA & CIA LTDA -ME;07.301.838/0001-64;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;3899,99;0,0;3899,99;3899,99;0,0;0,0;0;0,0;0,0;3899,99
9411184;1259970 000054/2024;3070;2024-11-27;LIMA E LIMA COMERCIO E LICITACOES LTDA;53.483.081/0001-94;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;9582,67;0,0;9582,67;9582,67;0,0;0,0;0;0,0;0,0;9582,67
9411184;1259970 000066/2024;3297;2024-12-09;46.214.983 SARA COELHO LOPES DE ARAUJO;46.214.983/0001-60;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;5400,0;0,0;5400,0;5400,0;0,0;0,0;0;0,0;0,0;5400,0
9411220;1451044 000029/2024;278;2024-04-12;MICROTECNICA INFORMATICA LTDA;01.590.728/0008-50;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;2793,0;0,0;0,0;0,0;0,0;0;0,0;2759,48;0,0
9411220;1451044 000029/2024;280;2024-04-12;MICROTECNICA INFORMATICA LTDA;01.590.728/0008-50;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2193,38;0,0;2193,38;2193,38;0,0;0,0;0;0,0;0,0;2167,06
9440827;1231021 000101/2025;615;2025-12-30;BC AGRO COMERCIO LTDA;29.220.447/0001-58;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;0,0;0,0;95739,0;0,0;0,0;95739,0;0;0,0;0,0;0,0
9440827;1231021 000101/2025;616;2025-12-30;FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.921.911/0005-39;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;67919,36;0,0;67919,36;67919,36;0,0;0,0;0;0,0;0,0;67104,33
9440827;1231021 000101/2025;625;2025-12-30;FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.921.911/0005-39;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1431,04;0,0;1431,04;1431,04;0,0;0,0;0;0,0;0,0;1413,87
9440827;1231021 000101/2025;626;2025-12-30;BC AGRO COMERCIO LTDA;29.220.447/0001-58;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;2037,0;0,0;0,0;2037,0;0;0,0;0,0;0,0
9440827;1231021 000102/2025;597;2025-12-29;FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.921.911/0005-39;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;248987,2;0,0;248987,2;248987,2;0,0;0,0;0;0,0;0,0;245999,35
9440827;1231021 000102/2025;628;2025-12-30;FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.921.911/0005-39;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;5297,6;0,0;5297,6;5297,6;0,0;0,0;0;0,0;0,0;5234,03
9440827;1231021 000103/2025;598;2025-12-29;BC AGRO COMERCIO LTDA;29.220.447/0001-58;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;0,0;0,0;351043,0;0,0;0,0;351043,0;0;0,0;0,0;0,0
9440827;1231021 000103/2025;630;2025-12-30;BC AGRO COMERCIO LTDA;29.220.447/0001-58;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;32;MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;90;APLICACOES DIRETAS;1;MATERIAL DE DISTRIBUICAO GRATUITA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;7469,0;0,0;0,0;7469,0;0;0,0;0,0;0,0
9445569;1401104 000067/2025;77;2025-09-05;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0036-86;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;172000,0;0,0;172000,0;172000,0;0,0;0,0;0;0,0;0,0;169987,02
9445569;1401104 000117/2024;11;2025-03-20;MITREN - SISTEMAS E MONTAGENS VEICULARES S.A.;92.249.150/0001-51;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;1998000,0;0,0;1998000,0;1998000,0;0,0;0,0;0;0,0;0,0;1974024,0
9445599;1511189 000140/2025;65;2025-09-30;GENERAL MOTORS DO BRASIL LTDA;59.275.792/0001-50;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;273623,22;0,0;273623,22;273623,22;0,0;0,0;0;0,0;0,0;270339,74
9445601;1511189 000126/2025;141;2025-11-05;51.943.396 HELENO CLAUDIO DA SILVA;51.943.396/0001-41;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;25;APARELHOS E UTENSILIOS DOMESTICOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;157,55;0,0;157,55;157,55;0,0;0,0;0;0,0;0,0;157,55
9445601;1511189 000128/2025;10;2025-09-02;GLOCK AMERICA S.A.;99.999.990/1090-00;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;151421,92;0,0;0,0;0,0;0,0;0;0,0;128889,92;0,0
9445601;1511189 000144/2025;113;2025-08-19;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;0,0;2658,8;0,0;0,0;0,0;0;0,0;0,0;0,0
9445601;1511189 000159/2025;63;2025-09-11;HPE AUTOMOTORES DO BRASIL LTDA;54.305.743/0011-70;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;321000,0;0,0;321000,0;321000,0;0,0;0,0;0;0,0;0,0;317148,0
9445601;1511189 000193/2025;68;2025-10-14;EMPORIUM COMERCIO DE VEICULOS E EQUIPAMENTOS E SERVICOS LTDA;05.163.253/0001-08;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;549000,0;0,0;549000,0;549000,0;0,0;0,0;0;0,0;0,0;542412,0
9445603;1511189 000137/2025;123;2025-08-28;ALERTA SISTEMAS DE TECNOLOGIA E SOLUCOES LTDA;26.040.310/0001-23;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;11440,0;0,0;11440,0;11440,0;0,0;0,0;0;0,0;0,0;11302,72
9445603;1511189 000144/2025;115;2025-08-19;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;0,0;1156,0;0,0;0,0;0,0;0;0,0;0,0;0,0
9445603;1511189 000271/2025;188;2025-11-26;DATEN TECNOLOGIA LTDA;04.602.789/0001-01;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;0,0;7487,48;0,0;0,0;7487,48;0;0,0;0,0;0,0
9445611;1511189 000128/2025;12;2025-09-02;GLOCK AMERICA S.A.;99.999.990/1090-00;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;98;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;29932,24;0,0;0,0;0,0;0,0;0;0,0;25478,04;0,0
